# L=16, N=16, T=1.0, sym gs
#          U         Eg                 S₁(ℓ=8)              S₁acc(ℓ=8)                 S₂(ℓ=8)              S₂acc(ℓ=8)                 EN(ℓ=8)              ENacc(ℓ=8)
    0.081113     -3.141680996622E+01      1.998256417242E+00      2.851931753271E-02      1.829840123361E+00      8.842401439288E-03      2.286325388951E+00      1.368645305535E-01
    0.086975     -3.137620238506E+01      1.993434334780E+00      3.081852161254E-02      1.823455402233E+00      9.688148242048E-03      2.286040462171E+00      1.435351260454E-01
    0.093260     -3.133284701806E+01      1.988508247050E+00      3.324286801676E-02      1.816903411914E+00      1.059402621455E-02      2.285716995183E+00      1.503979544411E-01
    0.100000     -3.128656647382E+01      1.983480620274E+00      3.579282370081E-02      1.810188169753E+00      1.156171426167E-02      2.285351837249E+00      1.574484135103E-01
    0.107227     -3.123717276955E+01      1.978353831641E+00      3.846826677268E-02      1.803313940295E+00      1.259265488795E-02      2.284941699398E+00      1.646812517697E-01
    0.114976     -3.118446678742E+01      1.973130122914E+00      4.126847889002E-02      1.796285169918E+00      1.368803197953E-02      2.284483154097E+00      1.720905993318E-01
    0.123285     -3.112823770971E+01      1.967811556023E+00      4.419214627356E-02      1.789106418210E+00      1.484875180707E-02      2.283972634692E+00      1.796700048709E-01
    0.132194     -3.106826243826E+01      1.962399971820E+00      4.723736901362E-02      1.781782288025E+00      1.607542761518E-02      2.283406434539E+00      1.874124772322E-01
    0.141747     -3.100430499699E+01      1.956896952268E+00      5.040167847965E-02      1.774317355133E+00      1.736836820783E-02      2.282780705715E+00      1.953105312121E-01
    0.151991     -3.093611591888E+01      1.951303786448E+00      5.368206224714E-02      1.766716098741E+00      1.872757076177E-02      2.282091457279E+00      2.033562365813E-01
    0.162975     -3.086343161896E+01      1.945621440582E+00      5.707499575994E-02      1.758982833983E+00      2.015271797754E-02      2.281334552963E+00      2.115412693794E-01
    0.174753     -3.078597375513E+01      1.939850532041E+00      6.057647975634E-02      1.751121647342E+00      2.164317953961E-02      2.280505708253E+00      2.198569645566E-01
    0.187382     -3.070344857891E+01      1.933991307181E+00      6.418208233708E-02      1.743136335803E+00      2.319801772008E-02      2.279600486780E+00      2.282943690224E-01
    0.200923     -3.061554627858E+01      1.928043622673E+00      6.788698444978E-02      1.735030350316E+00      2.481599682991E-02      2.278614295980E+00      2.368442942141E-01
    0.215443     -3.052194031791E+01      1.922006929875E+00      7.168602751029E-02      1.726806743975E+00      2.649559610449E-02      2.277542381947E+00      2.454973673538E-01
    0.231013     -3.042228677379E+01      1.915880261686E+00      7.557376187769E-02      1.718468125052E+00      2.823502551184E-02      2.276379823464E+00      2.542440806657E-01
    0.247708     -3.031622367719E+01      1.909662221229E+00      7.954449494551E-02      1.710016614844E+00      3.003224389635E-02      2.275121525161E+00      2.630748379215E-01
    0.265609     -3.020337036204E+01      1.903350971691E+00      8.359233770241E-02      1.701453810052E+00      3.188497882169E-02      2.273762209760E+00      2.719799977836E-01
    0.284804     -3.008332682783E+01      1.896944226588E+00      8.771124874551E-02      1.692780749220E+00      3.379074745538E-02      2.272296409446E+00      2.809499136178E-01
    0.305386     -2.995567312251E+01      1.890439239723E+00      9.189507489055E-02      1.683997882579E+00      3.574687784411E-02      2.270718456300E+00      2.899749694917E-01
    0.327455     -2.981996875311E+01      1.883832794139E+00      9.613758770792E-02      1.675105044448E+00      3.775052996250E-02      2.269022471857E+00      2.990456123227E-01
    0.351119     -2.967575213309E+01      1.877121189328E+00      1.004325155118E-01      1.666101427226E+00      3.979871597559E-02      2.267202355811E+00      3.081523802390E-01
    0.376494     -2.952254007646E+01      1.870300226023E+00      1.047735705348E-01      1.656985555833E+00      4.188831923343E-02      2.265251773900E+00      3.172859274091E-01
    0.403702     -2.935982735042E+01      1.863365187873E+00      1.091544712219E-01      1.647755261343E+00      4.401611161052E-02      2.263164145069E+00      3.264370457639E-01
    0.432876     -2.918708630021E+01      1.856310819292E+00      1.135689597750E-01      1.638407652402E+00      4.617876890895E-02      2.260932627989E+00      3.355966842141E-01
    0.464159     -2.900376656174E+01      1.849131298764E+00      1.180108152610E-01      1.628939082881E+00      4.837288415756E-02      2.258550107058E+00      3.447559661565E-01
    0.497702     -2.880929488030E+01      1.841820206785E+00      1.224738627681E-01      1.619345114033E+00      5.059497875655E-02      2.256009178012E+00      3.539062062641E-01
    0.533670     -2.860307505631E+01      1.834370487548E+00      1.269519792556E-01      1.609620469204E+00      5.284151153601E-02      2.253302133324E+00      3.630389277727E-01
    0.572237     -2.838448804260E+01      1.826774403325E+00      1.314390968938E-01      1.599758978850E+00      5.510888591612E-02      2.250420947557E+00      3.721458817214E-01
    0.613591     -2.815289222159E+01      1.819023480280E+00      1.359292048502E-01      1.589753513210E+00      5.739345547945E-02      2.247357262881E+00      3.812190698838E-01
    0.657933     -2.790762389568E+01      1.811108444170E+00      1.404163506488E-01      1.579595899482E+00      5.969152839598E-02      2.244102374972E+00      3.902507734593E-01
    0.705480     -2.764799802944E+01      1.803019144040E+00      1.448946424459E-01      1.569276819547E+00      6.199937128936E-02      2.240647219506E+00      3.992335900012E-01
    0.756463     -2.737330928940E+01      1.794744461496E+00      1.493582538416E-01      1.558785683329E+00      6.431321331399E-02      2.236982359496E+00      4.081604815626E-01
    0.811131     -2.708283343535E+01      1.786272202516E+00      1.538014332444E-01      1.548110471391E+00      6.662925145087E-02      2.233097973658E+00      4.170248376937E-01
    0.869749     -2.677582912712E+01      1.777588967923E+00      1.582185203645E-01      1.537237538420E+00      6.894365836286E-02      2.228983845983E+00      4.258205577476E-01
    0.932603     -2.645154022325E+01      1.768679997461E+00      1.626039732423E-01      1.526151366414E+00      7.125259463393E-02      2.224629356529E+00      4.345421580263E-01
    1.000000     -2.610919866393E+01      1.759528980954E+00      1.669524104285E-01      1.514834252407E+00      7.355222793640E-02      2.220023473242E+00      4.431849106698E-01
    1.072267     -2.574802804957E+01      1.750117827880E+00      1.712586747301E-01      1.503265909858E+00      7.583876276011E-02      2.215154744087E+00      4.517450229306E-01
    1.149757     -2.536724805177E+01      1.740426383839E+00      1.755179275785E-01      1.491422954579E+00      7.810848599998E-02      2.210011287901E+00      4.602198676409E-01
    1.232847     -2.496607982516E+01      1.730432078223E+00      1.797257869879E-01      1.479278234009E+00      8.035783625720E-02      2.204580780654E+00      4.686082782698E-01
    1.321941     -2.454375263023E+01      1.720109481435E+00      1.838785278178E-01      1.466799940881E+00      8.258350866326E-02      2.198850430746E+00      4.769109248875E-01
    1.417474     -2.409951193155E+01      1.709429740929E+00      1.879733714732E-01      1.453950425736E+00      8.478261317120E-02      2.192806931360E+00      4.851307902403E-01
    1.519911     -2.363262930822E+01      1.698359851487E+00      1.920089043885E-01      1.440684582663E+00      8.695291379919E-02      2.186436367811E+00      4.932737670943E-01
    1.629751     -2.314241461020E+01      1.686861692917E+00      1.959856821054E-01      1.426947621297E+00      8.909319115351E-02      2.179724039615E+00      5.013493970510E-01
    1.747528     -2.262823092673E+01      1.674890731890E+00      1.999071001120E-01      1.412671943008E+00      9.120379360463E-02      2.172654124177E+00      5.093717629794E-01
    1.873817     -2.208951311496E+01      1.662394222931E+00      2.037806451694E-01      1.397772689699E+00      9.328747808739E-02      2.165209049519E+00      5.173605235571E-01
    2.009233     -2.152579089379E+01      1.649308636178E+00      2.076196810243E-01      1.382141295172E+00      9.535069591040E-02      2.157368335470E+00      5.253420221239E-01
    2.154435     -2.093671787281E+01      1.635555848123E+00      2.114459635769E-01      1.365635983420E+00      9.740556052857E-02      2.149106465568E+00      5.333502792736E-01
    2.310130     -2.032210841697E+01      1.621037282667E+00      2.152930999888E-01      1.348067528114E+00      9.947285205809E-02      2.140388990235E+00      5.414274225620E-01
    2.477076     -1.968198502880E+01      1.605624542564E+00      2.192111006283E-01      1.329177553243E+00      1.015865710078E-01      2.131165396133E+00      5.496225865537E-01
    2.656088     -1.901664009094E+01      1.589143856318E+00      2.232718620514E-01      1.308604972444E+00      1.038007284706E-01      2.121356052612E+00      5.579872801177E-01
    2.848036     -1.832671752966E+01      1.571349383890E+00      2.275744811747E-01      1.285833528923E+00      1.061991410836E-01      2.110828318768E+00      5.665631962997E-01
    3.053856     -1.761332241632E+01      1.551876229667E+00      2.322468754482E-01      1.260109693180E+00      1.089086207158E-01      2.099352961422E+00      5.753546258241E-01
    3.274549     -1.687816967783E+01      1.530156800399E+00      2.374345057976E-01      1.230316578536E+00      1.121140767450E-01      2.086525581357E+00      5.842708891542E-01
    3.511192     -1.612378586970E+01      1.505273904090E+00      2.432550936960E-01      1.194792324359E+00      1.160681060512E-01      2.071628996858E+00      5.930138849530E-01
    3.764936     -1.535377591718E+01      1.475717966679E+00      2.496776997049E-01      1.151112644000E+00      1.210723378882E-01      2.053407346383E+00      6.008758219072E-01
    4.037017     -1.457314649280E+01      1.439047985451E+00      2.562648484120E-01      1.095974627092E+00      1.273766865767E-01      2.029745750746E+00      6.064234919079E-01
    4.328761     -1.378860961387E+01      1.391622316151E+00      2.617544286118E-01      1.025605965482E+00      1.349061688751E-01      1.997366595661E+00      6.071407439136E-01
    4.641589     -1.300863999550E+01      1.328983552698E+00      2.636978000196E-01      9.374536324185E-01      1.427708475498E-01      1.951948796351E+00      5.993745910325E-01
    4.977024     -1.224288739914E+01      1.247830887560E+00      2.588534848637E-01      8.333036497366E-01      1.488474443270E-01      1.889383136137E+00      5.792694149911E-01
    5.336699     -1.150068358896E+01      1.149340188570E+00      2.449818981669E-01      7.212957064103E-01      1.502600919110E-01      1.808309139467E+00      5.449695279661E-01
    5.722368     -1.078917521378E+01      1.040573097483E+00      2.228965032077E-01      6.129399128014E-01      1.451544553360E-01      1.712083889683E+00      4.985626404576E-01
    6.135907     -1.011233115294E+01      9.311691147191E-01      1.962408236240E-01      5.169111057071E-01      1.341858531564E-01      1.607687159579E+00      4.454186538879E-01
    6.579332     -9.471389944610E+00      8.284872562406E-01      1.690902832489E-01      4.361457632534E-01      1.198873298919E-01      1.502343168620E+00      3.913718892862E-01
    7.054802     -8.866000413572E+00      7.358372289744E-01      1.441003465263E-01      3.695351470396E-01      1.048555397842E-01      1.401047952561E+00      3.405217303097E-01
    7.564633     -8.295141635486E+00      6.536200916299E-01      1.223248862326E-01      3.145856507365E-01      9.071162152503E-02      1.306231078484E+00      2.948474345494E-01
    8.111308     -7.757574039460E+00      5.809588569750E-01      1.038324631125E-01      2.688929961011E-01      7.812682978088E-02      1.218552800946E+00      2.548373486071E-01
    8.697490     -7.251986907734E+00      5.166779674570E-01      8.827797314057E-02      2.305583179295E-01      6.721610846111E-02      1.137767996666E+00      2.202082775549E-01
    9.326033     -6.777028163267E+00      4.596838972084E-01      7.521601994832E-02      1.981597141577E-01      5.785525127103E-02      1.063285196135E+00      1.903794787691E-01
   10.000000     -6.331309760347E+00      4.090507984954E-01      6.422772835230E-02      1.706272560321E-01      4.984856256904E-02      9.944469396830E-01      1.647138317263E-01
   10.722672     -5.913416993622E+00      3.640064158550E-01      5.495667694086E-02      1.471354866626E-01      4.299885389883E-02      9.306436384080E-01      1.426179203381E-01
   11.497570     -5.521923839110E+00      3.238991990942E-01      4.710997769084E-02      1.270304590830E-01      3.713061714635E-02      8.713467242769E-01      1.235728598292E-01
   12.328467     -5.155410325127E+00      2.881703594627E-01      4.044918133729E-02      1.097830319841E-01      3.209439737380E-02      8.161086370524E-01      1.071361024129E-01
   13.219411     -4.812478569367E+00      2.563340772713E-01      3.477998178947E-02      9.495853450379E-02      2.776478253996E-02      7.645519057543E-01      9.293323970560E-02
   14.174742     -4.491765871815E+00      2.279639187329E-01      2.994331641950E-02      8.219612345224E-02      2.403682251229E-02      7.163564312776E-01      8.064769991879E-02
   15.199111     -4.191954515794E+00      2.026832296478E-01      2.580825222382E-02      7.119398082360E-02      2.082251542053E-02      6.712481186668E-01      7.001116230608E-02
   16.297508     -3.911778566886E+00      1.801579776353E-01      2.226642533212E-02      6.169822289709E-02      1.804780477593E-02      6.289895968570E-01      6.079543548301E-02
   17.475284     -3.650028186158E+00      1.600911407675E-01      1.922770245679E-02      5.349432205660E-02      1.565012634243E-02      5.893729127077E-01      5.280579715124E-02
   18.738174     -3.405551993002E+00      1.422181315969E-01      1.661677648113E-02      4.640032672716E-02      1.357642960164E-02      5.522138571627E-01      4.587557696940E-02
   20.092330     -3.177257947860E+00      1.263029619452E-01      1.437047395401E-02      4.026142206554E-02      1.178158196611E-02      5.173475732837E-01      3.986174068956E-02
   21.544347     -2.964113138477E+00      1.121349690686E-01      1.243560845076E-02      3.494551884328E-02      1.022707523251E-02      4.846251513180E-01      3.464126752015E-02
   23.101297     -2.765142770927E+00      9.952598600479E-02      1.076725621266E-02      3.033964594168E-02      8.879970038744E-03      4.539109790811E-01      3.010815577656E-02
   24.770764     -2.579428597332E+00      8.830787416409E-02      9.327361456943E-03      2.634697943713E-02      7.712028613749E-03      4.250806701954E-01      2.617092958586E-02
   26.560878     -2.406106956741E+00      7.833035765062E-02      8.083601276921E-03      2.288438117378E-02      6.698997600490E-03      3.980194353678E-01      2.275054896183E-02
   28.480359     -2.244366562502E+00      6.945911278084E-02      7.008456559035E-03      1.988034855503E-02      5.820011467320E-03      3.726207943088E-01      1.977864783808E-02
   30.538555     -2.093446136314E+00      6.157407597812E-02      6.078447571312E-03      1.727329868061E-02      5.057093592724E-03      3.487855502910E-01      1.719604125372E-02
   32.745492     -1.952631963794E+00      5.456794028118E-02      5.273502037359E-03      1.501012612048E-02      4.394737057800E-03      3.264209676952E-01      1.495145530215E-02
   35.111917     -1.821255427036E+00      4.834481601359E-02      4.576430442316E-03      1.304498598753E-02      3.819550934119E-03      3.054401067484E-01      1.300044281838E-02
   37.649358     -1.698690554939E+00      4.281903525132E-02      3.972488613609E-03      1.133826353490E-02      3.319960726686E-03      2.857612801772E-01      1.130445492647E-02
   40.370173     -1.584351620808E+00      3.791408293368E-02      3.449011700165E-03      9.855698960802E-03      2.885953849059E-03      2.673076045415E-01      9.830044092209E-03
   43.287613     -1.477690808179E+00      3.356164001736E-02      2.995106842501E-03      8.567641963237E-03      2.508862735832E-03      2.500066251756E-01      8.548178648725E-03
   46.415888     -1.378195959309E+00      2.970072613405E-02      2.601394303941E-03      7.448415224560E-03      2.181179556231E-03      2.337899984323E-01      7.433652187421E-03
   49.770236     -1.285388415806E+00      2.627693089360E-02      2.259788783711E-03      6.475769701528E-03      1.896397569864E-03      2.185932186072E-01      6.464573950407E-03
   53.366992     -1.198820957102E+00      2.324172436259E-02      1.963314177304E-03      5.630417560726E-03      1.648875026110E-03      2.043553797854E-01      5.621928581554E-03
   57.223677     -1.118075839677E+00      2.055183840585E-02      1.705946279854E-03      4.895630992278E-03      1.433718201735E-03      1.910189650782E-01      4.889195408204E-03
   61.359073     -1.042762937769E+00      1.816871155411E-02      1.482478913589E-03      4.256897078129E-03      1.246680733040E-03      1.785296574564E-01      4.252018920649E-03
   65.793322     -9.725179847796E-01      1.605799089107E-02      1.288409753515E-03      3.701620478628E-03      1.084076857283E-03      1.668361677313E-01      3.697923357580E-03
   70.548023     -9.070009133844E-01      1.418908516628E-02      1.119842767060E-03      3.218867004915E-03      9.427065543026E-04      1.558900762885E-01      3.216065342495E-03
   75.646333     -8.458942915758E-01      1.253476395776E-02      9.734047047306E-04      2.799142221506E-03      8.197908904029E-04      1.456456859935E-01      2.797019386924E-03
   81.113083     -7.889018512528E-01      1.107079824742E-02      8.461735044179E-04      2.434200116499E-03      7.129161241671E-04      1.360598843174E-01      2.432591811768E-03
   86.974900     -7.357471056142E-01      9.775638246504E-03      7.356168208467E-04      2.116877621687E-03      6.199853492547E-04      1.270920132168E-01      2.115659261479E-03
   93.260335     -6.861720513688E-01      8.630124727158E-03      6.395391788161E-04      1.840951388135E-03      5.391766293580E-04      1.187037456742E-01      1.840028516372E-03
  100.000000     -6.399359516545E-01      7.617230489318E-03      5.560364861509E-04      1.601013746763E-03      4.689067321513E-04      1.108589680861E-01      1.600314761298E-03
