# L=18, N=18, T=1.0, sym gs
#          U         Eg                 S₁(ℓ=9)              S₁acc(ℓ=9)                 S₂(ℓ=9)              S₂acc(ℓ=9)                 EN(ℓ=9)              ENacc(ℓ=9)
    0.019953     -3.583269451688E+01      2.120669527177E+00      6.168998644355E-03      1.968303373130E+00      1.505477612593E-03      2.349123600902E+00      5.538215847296E-02
    0.022387     -3.581256323723E+01      2.115950543291E+00      7.317421831193E-03      1.962626483870E+00      1.828870126710E-03      2.349165796203E+00      6.111624264104E-02
    0.025119     -3.579004148973E+01      2.110904329007E+00      8.648984779788E-03      1.956494443373E+00      2.214146779405E-03      2.349195530769E+00      6.733825495290E-02
    0.028184     -3.576485217645E+01      2.105526967682E+00      1.018477206357E-02      1.949892314333E+00      2.670810647075E-03      2.349208738714E+00      7.406968046204E-02
    0.031623     -3.573668738934E+01      2.099817091439E+00      1.194632547225E-02      1.942808208740E+00      3.209161265781E-03      2.349200679947E+00      8.132946158709E-02
    0.035481     -3.570520521146E+01      2.093775950496E+00      1.395517890703E-02      1.935233712082E+00      3.840184982495E-03      2.349165892906E+00      8.913342699232E-02
    0.039811     -3.567002622132E+01      2.087407379436E+00      1.623231743579E-02      1.927164223561E+00      4.575395229065E-03      2.349098153648E+00      9.749374666461E-02
    0.044668     -3.563072967930E+01      2.080717651407E+00      1.879757815604E-02      1.918599183646E+00      5.426621339212E-03      2.348990441925E+00      1.064184390416E-01
    0.050119     -3.558684937429E+01      2.073715218534E+00      2.166901821494E-02      1.909542164096E+00      6.405748283567E-03      2.348834914545E+00      1.159109563775E-01
    0.056234     -3.553786910986E+01      2.066410345228E+00      2.486228196312E-02      1.900000802155E+00      7.524414049810E-03      2.348622885496E+00      1.259698723859E-01
    0.063096     -3.548321780986E+01      2.058814649598E+00      2.839000375508E-02      1.889986569742E+00      8.793675983490E-03      2.348344811802E+00      1.365886921315E-01
    0.070795     -3.542226422580E+01      2.050940575854E+00      3.226128441346E-02      1.879514379378E+00      1.022366167582E-02      2.347990283541E+00      1.477557980371E-01
    0.079433     -3.535431123057E+01      2.042800826245E+00      3.648127719137E-02      1.868602040210E+00      1.182322331207E-02      2.347548016037E+00      1.594545381091E-01
    0.089125     -3.527858968733E+01      2.034407783937E+00      4.105091302997E-02      1.857269588479E+00      1.359961623761E-02      2.347005842047E+00      1.716634540292E-01
    0.100000     -3.519425188686E+01      2.025772957668E+00      4.596678533526E-02      1.845538525841E+00      1.555822234924E-02      2.346350701693E+00      1.843566380693E-01
    0.112202     -3.510036455315E+01      2.016906475151E+00      5.122120231937E-02      1.833431004852E+00      1.770233660041E-02      2.345568627890E+00      1.975041999830E-01
    0.125893     -3.499590142449E+01      2.007816645427E+00      5.680240150242E-02      1.820969003017E+00      2.003303048611E-02      2.344644725193E+00      2.110728187361E-01
    0.141254     -3.487973542706E+01      1.998509601726E+00      6.269490783805E-02      1.808173524761E+00      2.254910023405E-02      2.343563140150E+00      2.250263497602E-01
    0.158489     -3.475063046949E+01      1.988989027075E+00      6.888000572600E-02      1.795063864888E+00      2.524710030478E-02      2.342307021376E+00      2.393264565948E-01
    0.177828     -3.460723290187E+01      1.979255956141E+00      7.533628720909E-02      1.781656958349E+00      2.812145550970E-02      2.340858467791E+00      2.539332364316E-01
    0.199526     -3.444806270033E+01      1.969308639685E+00      8.204023480740E-02      1.767966830596E+00      3.116463855416E-02      2.339198463617E+00      2.688058118559E-01
    0.223872     -3.427150446115E+01      1.959142453138E+00      8.896679797542E-02      1.754004151621E+00      3.436739489779E-02      2.337306798992E+00      2.839028657983E-01
    0.251189     -3.407579831592E+01      1.948749828474E+00      9.608992673098E-02      1.739775886190E+00      3.771899405506E-02      2.335161975315E+00      2.991831026061E-01
    0.281838     -3.385903091434E+01      1.938120188241E+00      1.033830337648E-01      1.725285023522E+00      4.120748611629E-02      2.332741095006E+00      3.146056252954E-01
    0.316228     -3.361912666419E+01      1.927239861922E+00      1.108193660788E-01      1.710530362236E+00      4.481994419518E-02      2.330019736001E+00      3.301302265258E-01
    0.354813     -3.335383947208E+01      1.916091966596E+00      1.183722776417E-01      1.695506320755E+00      4.854267731374E-02      2.326971812265E+00      3.457175988158E-01
    0.398107     -3.306074529563E+01      1.904656235419E+00      1.260154045116E-01      1.680202739125E+00      5.236140326988E-02      2.323569422715E+00      3.613294774089E-01
    0.446684     -3.273723590267E+01      1.892908777883E+00      1.337227524682E-01      1.664604634549E+00      5.626137657296E-02      2.319782691915E+00      3.769287369032E-01
    0.501187     -3.238051433927E+01      1.880821754352E+00      1.414687140450E-01      1.648691868687E+00      6.022747197804E-02      2.315579606738E+00      3.924794702377E-01
    0.562341     -3.198759274499E+01      1.868362943567E+00      1.492280370157E-01      1.632438678265E+00      6.424422904888E-02      2.310925853518E+00      4.079470861831E-01
    0.630957     -3.155529332902E+01      1.855495174744E+00      1.569757706062E-01      1.615813009559E+00      6.829586750244E-02      2.305784660334E+00      4.232984700500E-01
    0.707946     -3.108025354992E+01      1.842175584607E+00      1.646872203456E-01      1.598775578402E+00      7.236628724141E-02      2.300116648900E+00      4.385022636160E-01
    0.794328     -3.055893684628E+01      1.828354642417E+00      1.723379498659E-01      1.581278545127E+00      7.643907206049E-02      2.293879700606E+00      4.535293370306E-01
    0.891251     -2.998765067712E+01      1.813974859484E+00      1.799038819903E-01      1.563263639148E+00      8.049752419990E-02      2.287028841284E+00      4.683535520012E-01
    1.000000     -2.936257419997E+01      1.798969058539E+00      1.873615787568E-01      1.544659474018E+00      8.452477226207E-02      2.279516148351E+00      4.829529578651E-01
    1.122018     -2.867979872008E+01      1.783258012663E+00      1.946888327555E-01      1.525377630010E+00      8.850402539093E-02      2.271290678225E+00      4.973116288764E-01
    1.258925     -2.793538521413E+01      1.766747154896E+00      2.018658031938E-01      1.505306787220E+00      9.241910787686E-02      2.262298390786E+00      5.114224533750E-01
    1.412538     -2.712544497736E+01      1.749321870522E+00      2.088771235155E-01      1.484303647029E+00      9.625553363650E-02      2.252481983128E+00      5.252913349286E-01
    1.584893     -2.624625212430E+01      1.730840531012E+00      2.157157774283E-01      1.462178331430E+00      1.000026402236E-01      2.241780361725E+00      5.389434610994E-01
    1.778279     -2.529440092039E+01      1.711123709998E+00      2.223902417002E-01      1.438669853614E+00      1.036578503111E-01      2.230126975850E+00      5.524324746915E-01
    1.995262     -2.426702788989E+01      1.689936411182E+00      2.289376831999E-01      1.413402879178E+00      1.072352940810E-01      2.217444837082E+00      5.658532544855E-01
    2.238721     -2.316213056322E+01      1.666956171510E+00      2.354481719858E-01      1.385807437709E+00      1.107834962169E-01      2.203632148120E+00      5.793575083481E-01
    2.511886     -2.197903613802E+01      1.641709266086E+00      2.421076515751E-01      1.354961336213E+00      1.144219184161E-01      2.188521386496E+00      5.931648525172E-01
    2.818383     -2.071911389352E+01      1.613426626854E+00      2.492665741449E-01      1.319262887883E+00      1.184155989732E-01      2.171762668506E+00      6.075384016974E-01
    3.162278     -1.938690503962E+01      1.580679048875E+00      2.575130266684E-01      1.275718257390E+00      1.233183118557E-01      2.152489409918E+00      6.226144581254E-01
    3.548134     -1.799199459383E+01      1.540382921232E+00      2.675699081665E-01      1.218384569670E+00      1.301870493996E-01      2.128370888799E+00      6.377316786280E-01
    3.981072     -1.655213600428E+01      1.485190424980E+00      2.792169561980E-01      1.135504025761E+00      1.405644612852E-01      2.093147269900E+00      6.493292113240E-01
    4.466836     -1.509766253208E+01      1.398858343124E+00      2.873227285143E-01      1.008492391619E+00      1.546093665647E-01      2.032107066979E+00      6.464024011537E-01
    5.011872     -1.367307933656E+01      1.260021895243E+00      2.773596313047E-01      8.299387603222E-01      1.650144808089E-01      1.922877690892E+00      6.092693271516E-01
    5.623413     -1.232458494577E+01      1.075459445533E+00      2.395130379335E-01      6.376641786348E-01      1.577292605526E-01      1.760135704603E+00      5.298996423811E-01
    6.309573     -1.107840470018E+01      8.894093073697E-01      1.888700345761E-01      4.801671560942E-01      1.332303930012E-01      1.574628601339E+00      4.313769504988E-01
    7.079458     -9.939458253379E+00      7.307653620128E-01      1.438146125853E-01      3.652481316809E-01      1.054571795066E-01      1.399101995053E+00      3.405779883232E-01
    7.943282     -8.904294300341E+00      6.014205499036E-01      1.092189691155E-01      2.813243273383E-01      8.204433527100E-02      1.244911963694E+00      2.669180713814E-01
    8.912509     -7.967474470362E+00      4.958108064574E-01      8.347030608152E-02      2.184890898487E-01      6.384027243650E-02      1.111211758284E+00      2.094136536195E-01
   10.000000     -7.122684352871E+00      4.090111111535E-01      6.423041945686E-02      1.706000249772E-01      4.986165585938E-02      9.944922141717E-01      1.647486241793E-01





